songName,artistName,songID,artistID,year,genres,audio
"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro (Featured in ""Nikita"")",Wolfgang Amadeus Mozart,7kCQHbrTpu7lzm22uGMKMG,4NJhFmfw43RLBLjQvxDuRS,80,"['classical', 'classical era']","[{'danceability': 0.492, 'energy': 0.136, 'key': 7, 'loudness': -18.839, 'speechiness': 0.0463, 'acousticness': 0.948, 'instrumentalness': 0.893, 'liveness': 0.0726, 'valence': 0.445, 'tempo': 135.786}]"
"Le Nozze di Figaro, K. 492: Sinfonia",Wolfgang Amadeus Mozart,4rjnWmrSRqXVkFWdKMG3pV,4NJhFmfw43RLBLjQvxDuRS,00,"['classical', 'classical era']","[{'danceability': 0.385, 'energy': 0.0738, 'key': 2, 'loudness': -19.369, 'speechiness': 0.0439, 'acousticness': 0.84, 'instrumentalness': 0.947, 'liveness': 0.155, 'valence': 0.173, 'tempo': 142.337}]"
"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": 1. Allegro",Wolfgang Amadeus Mozart,1kVzfCj0lUzQx7OVSU7VHL,4NJhFmfw43RLBLjQvxDuRS,20,"['classical', 'classical era']","[{'danceability': 0.308, 'energy': 0.211, 'key': 0, 'loudness': -22.838, 'speechiness': 0.0385, 'acousticness': 0.982, 'instrumentalness': 0.931, 'liveness': 0.145, 'valence': 0.645, 'tempo': 120.481}]"
"Requiem, K. 626: Lacrimosa",Wolfgang Amadeus Mozart,3oHSL6pt9LpNrQZuQGu9wL,4NJhFmfw43RLBLjQvxDuRS,10,"['classical', 'classical era']","[{'danceability': 0.162, 'energy': 0.0898, 'key': 2, 'loudness': -23.269, 'speechiness': 0.0354, 'acousticness': 0.944, 'instrumentalness': 0.917, 'liveness': 0.187, 'valence': 0.0413, 'tempo': 132.047}]"
"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",Wolfgang Amadeus Mozart,64ta7ZvTJeThz7Ns4LmAHS,4NJhFmfw43RLBLjQvxDuRS,00,"['classical', 'classical era']","[{'danceability': 0.428, 'energy': 0.237, 'key': 7, 'loudness': -13.764, 'speechiness': 0.0351, 'acousticness': 0.987, 'instrumentalness': 0.896, 'liveness': 0.0849, 'valence': 0.357, 'tempo': 79.904}]"
"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",Wolfgang Amadeus Mozart,2YarjDYjBJuH63dUIh9OWv,4NJhFmfw43RLBLjQvxDuRS,90,"['classical', 'classical era']","[{'danceability': 0.194, 'energy': 0.0324, 'key': 5, 'loudness': -28.215, 'speechiness': 0.0382, 'acousticness': 0.982, 'instrumentalness': 0.961, 'liveness': 0.0916, 'valence': 0.0596, 'tempo': 144.13}]"
Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,0uq5PttqEjj3IH1bzwcrXF,90,"['dance pop', 'europop', 'girl group', 'pop']","[{'danceability': 0.768, 'energy': 0.864, 'key': 11, 'loudness': -6.145, 'speechiness': 0.0324, 'acousticness': 0.101, 'instrumentalness': 0, 'liveness': 0.162, 'valence': 0.891, 'tempo': 110.008}]"
Don't Go Breaking My Heart,Elton John,5nPdMALTEd7HOjn16oNf2X,3PhoLpVuITZKcymswpck5b,70,"['glam rock', 'mellow gold', 'piano rock']","[{'danceability': 0.729, 'energy': 0.844, 'key': 5, 'loudness': -8.824, 'speechiness': 0.0344, 'acousticness': 0.149, 'instrumentalness': 2.87e-06, 'liveness': 0.0604, 'valence': 0.777, 'tempo': 131.459}]"
Telephone Line,Electric Light Orchestra,3SPcBPzvbmWLl8NU5efx4W,7jefIIksOi1EazgRTfW2Pk,70,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']","[{'danceability': 0.467, 'energy': 0.367, 'key': 9, 'loudness': -8.164, 'speechiness': 0.0298, 'acousticness': 0.771, 'instrumentalness': 2.27e-05, 'liveness': 0.0847, 'valence': 0.205, 'tempo': 70.856}]"
Turn to Stone,Electric Light Orchestra,1Pd1h30mgU05QkWYhgFzwt,7jefIIksOi1EazgRTfW2Pk,70,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']","[{'danceability': 0.548, 'energy': 0.72, 'key': 1, 'loudness': -9.777, 'speechiness': 0.0409, 'acousticness': 0.0686, 'instrumentalness': 0.000232, 'liveness': 0.107, 'valence': 0.458, 'tempo': 140.966}]"
Livin' Thing,Electric Light Orchestra,2hdNya0b6Cc2YJ8IyaQIWp,7jefIIksOi1EazgRTfW2Pk,70,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']","[{'danceability': 0.549, 'energy': 0.651, 'key': 0, 'loudness': -7.097, 'speechiness': 0.0323, 'acousticness': 0.583, 'instrumentalness': 0, 'liveness': 0.121, 'valence': 0.368, 'tempo': 122.818}]"
"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,7L2eFj0KFJDmHTPMUL4ZxR,0SD4eZCN4Kr0wQk56hCdh2,80,"['disco', 'europop', 'new wave pop', 'soft rock']","[{'danceability': 0.612, 'energy': 0.675, 'key': 9, 'loudness': -15.995, 'speechiness': 0.0398, 'acousticness': 0.0234, 'instrumentalness': 1e-05, 'liveness': 0.0471, 'valence': 0.883, 'tempo': 150.058}]"
Don't Bring Me Down,Electric Light Orchestra,72ahyckBJfTigJCFCviVN7,7jefIIksOi1EazgRTfW2Pk,70,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']","[{'danceability': 0.638, 'energy': 0.867, 'key': 2, 'loudness': -6.469, 'speechiness': 0.0331, 'acousticness': 0.144, 'instrumentalness': 0.000733, 'liveness': 0.0846, 'valence': 0.805, 'tempo': 115.692}]"
Sacred Pool Of Tears,Hans Zimmer,3T6IEz4XeCj8N8sUVBMeoJ,0YC192cP3KPCRWx8zr8MfZ,00,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']","[{'danceability': 0.229, 'energy': 0.148, 'key': 0, 'loudness': -18.077, 'speechiness': 0.0398, 'acousticness': 0.779, 'instrumentalness': 0.811, 'liveness': 0.108, 'valence': 0.0498, 'tempo': 133.235}]"
Oogway Ascends,Hans Zimmer,1dZCiUTIbbvwOCALmzBh9y,0YC192cP3KPCRWx8zr8MfZ,00,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']","[{'danceability': 0.168, 'energy': 0.235, 'key': 5, 'loudness': -17.462, 'speechiness': 0.0389, 'acousticness': 0.681, 'instrumentalness': 0.852, 'liveness': 0.089, 'valence': 0.0791, 'tempo': 109.098}]"
Training Po,Hans Zimmer,1bTAlMtLEPEcGWRdJixRpG,0YC192cP3KPCRWx8zr8MfZ,00,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']","[{'danceability': 0.466, 'energy': 0.377, 'key': 4, 'loudness': -17.753, 'speechiness': 0.126, 'acousticness': 0.204, 'instrumentalness': 0.892, 'liveness': 0.11, 'valence': 0.0694, 'tempo': 85.516}]"
Hero,Hans Zimmer,5lIeoIcBl2DPwPQtzSC0al,0YC192cP3KPCRWx8zr8MfZ,00,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']","[{'danceability': 0.345, 'energy': 0.152, 'key': 0, 'loudness': -13.39, 'speechiness': 0.0494, 'acousticness': 0.397, 'instrumentalness': 0.601, 'liveness': 0.237, 'valence': 0.148, 'tempo': 103.356}]"
Kung Fu Fighting,CeeLo Green,6LwjprBFV5NCDueLhLrS1O,5nLYd9ST4Cnwy6NHaCxbj8,00,['atl hip hop'],"[{'danceability': 0.676, 'energy': 0.66, 'key': 4, 'loudness': -10.916, 'speechiness': 0.0991, 'acousticness': 0.0148, 'instrumentalness': 0, 'liveness': 0.326, 'valence': 0.256, 'tempo': 110.052}]"
I'm On My Way,The Proclaimers,6E5VN3uGAms21V0cy0tUk3,1A92IAcd7A6npCA33oGM5i,00,"['celtic rock', 'scottish rock']","[{'danceability': 0.792, 'energy': 0.851, 'key': 8, 'loudness': -3.247, 'speechiness': 0.032, 'acousticness': 0.192, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.62, 'tempo': 118.914}]"
All Star,Smash Mouth,2P1ZqQq8rQtmV7BLZ0Junn,2iEvnFsWxR0Syqu2JNopAd,00,"['alternative rock', 'pop rock']","[{'danceability': 0.736, 'energy': 0.876, 'key': 11, 'loudness': -5.438, 'speechiness': 0.0342, 'acousticness': 0.0334, 'instrumentalness': 0, 'liveness': 0.094, 'valence': 0.8, 'tempo': 104.367}]"
"I'm A Believer - From ""Shrek"" Motion Picture Soundtrack",Smash Mouth,0mBL2JwjNYKtdFacHxvtJt,2iEvnFsWxR0Syqu2JNopAd,00,"['alternative rock', 'pop rock']","[{'danceability': 0.515, 'energy': 0.98, 'key': 6, 'loudness': -2.41, 'speechiness': 0.0701, 'acousticness': 0.0167, 'instrumentalness': 0, 'liveness': 0.258, 'valence': 0.933, 'tempo': 164.698}]"
"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",Donny Osmond,1T7WSpJbJESrbKB5pbgkUf,5ZEAzHE2TzAwUcOj6jMIgf,00,[],"[{'danceability': 0.672, 'energy': 0.326, 'key': 7, 'loudness': -17.677, 'speechiness': 0.0329, 'acousticness': 0.148, 'instrumentalness': 2.87e-05, 'liveness': 0.0747, 'valence': 0.513, 'tempo': 113.837}]"
Goodbye Stranger - 2010 Remastered,Supertramp,67oyFnjJnn78fZP9KjeZx0,3JsMj0DEzyWc0VDlHuy9Bx,70,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']","[{'danceability': 0.42, 'energy': 0.668, 'key': 1, 'loudness': -7.35, 'speechiness': 0.0517, 'acousticness': 0.607, 'instrumentalness': 0.016, 'liveness': 0.0585, 'valence': 0.338, 'tempo': 125.391}]"
Hedwig's Theme,John Williams,1n8NKQRg8LVHy7oUhUgbFF,3dRfiJ2650SZu6GbydcHNb,00,"['orchestral soundtrack', 'soundtrack']","[{'danceability': 0.156, 'energy': 0.162, 'key': 2, 'loudness': -17.101, 'speechiness': 0.036, 'acousticness': 0.897, 'instrumentalness': 0.691, 'liveness': 0.111, 'valence': 0.077, 'tempo': 73.407}]"
Basura,C.R.O,0cYBYOIh4MBfqKTJLW7l7B,4puAp107dCehraE47QXVQX,20,"['trap argentino', 'trap latino', 'trap triste']","[{'danceability': 0.874, 'energy': 0.645, 'key': 8, 'loudness': -5.75, 'speechiness': 0.2, 'acousticness': 0.347, 'instrumentalness': 3.06e-06, 'liveness': 0.0549, 'valence': 0.69, 'tempo': 84.003}]"
Let's Spend The Night Together,The Rolling Stones,2FkBzncOXWo7pnN8oqm7Wx,22bE4uQ6baNwSHPVcDxLCe,60,"['album rock', 'british invasion', 'classic rock', 'rock']","[{'danceability': 0.566, 'energy': 0.795, 'key': 7, 'loudness': -7.755, 'speechiness': 0.0498, 'acousticness': 0.689, 'instrumentalness': 0, 'liveness': 0.249, 'valence': 0.572, 'tempo': 140.859}]"
It Don't Mean a Thing (If It Ain't Got That Swing),Louis Armstrong,4M5Mnz9ORqaMMUAgKtv3bI,19eLuQmk9aCobbVDHc6eek,60,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']","[{'danceability': 0.714, 'energy': 0.226, 'key': 7, 'loudness': -13.247, 'speechiness': 0.197, 'acousticness': 0.543, 'instrumentalness': 0.0255, 'liveness': 0.593, 'valence': 0.545, 'tempo': 96.247}]"
Jack the Bear,Duke Ellington,2Sg3qUH02hlzKchItbq389,4F7Q5NV6h5TSwCainz8S5A,10,"['african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing']","[{'danceability': 0.533, 'energy': 0.28, 'key': 1, 'loudness': -12.809, 'speechiness': 0.0653, 'acousticness': 0.466, 'instrumentalness': 9.83e-05, 'liveness': 0.344, 'valence': 0.61, 'tempo': 78.352}]"
In A Sentimental Mood,Duke Ellington,0E8q2Fx2XuzXCO2NSAppkR,4F7Q5NV6h5TSwCainz8S5A,60,"['african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing']","[{'danceability': 0.464, 'energy': 0.305, 'key': 3, 'loudness': -12.435, 'speechiness': 0.0316, 'acousticness': 0.936, 'instrumentalness': 0.0846, 'liveness': 0.208, 'valence': 0.282, 'tempo': 108.229}]"
Sheena Is a Punk Rocker - 2017 Remaster,Ramones,61MZN0yyMWSEwrLPUUGfgJ,1co4F2pPNH8JjTutZkmgSm,70,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']","[{'danceability': 0.42, 'energy': 0.965, 'key': 0, 'loudness': -1.986, 'speechiness': 0.0403, 'acousticness': 0.0981, 'instrumentalness': 0.000335, 'liveness': 0.0784, 'valence': 0.846, 'tempo': 176.243}]"
"Baby, I Love You",Ramones,29imR7dda5XqwPRFmby7HS,1co4F2pPNH8JjTutZkmgSm,80,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']","[{'danceability': 0.735, 'energy': 0.653, 'key': 8, 'loudness': -5.533, 'speechiness': 0.0269, 'acousticness': 0.202, 'instrumentalness': 0.000307, 'liveness': 0.0802, 'valence': 0.93, 'tempo': 107.779}]"
I THINK,"Tyler, The Creator",4f8Mh5wuWHOsfXtzjrJB3t,4V8LLVI7PbaPR0K2TGSxFF,10,"['hip hop', 'rap']","[{'danceability': 0.826, 'energy': 0.579, 'key': 8, 'loudness': -8.241, 'speechiness': 0.0801, 'acousticness': 0.00881, 'instrumentalness': 0, 'liveness': 0.129, 'valence': 0.431, 'tempo': 121.075}]"
Washington on Your Side,Leslie Odom Jr.,1WHNqqRWhJVZIdCScFKtl5,3cR4rhS2hBWqI7rJEBacvN,10,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']","[{'danceability': 0.884, 'energy': 0.521, 'key': 10, 'loudness': -10.216, 'speechiness': 0.348, 'acousticness': 0.165, 'instrumentalness': 0, 'liveness': 0.0756, 'valence': 0.425, 'tempo': 134.051}]"
Wait for It,Leslie Odom Jr.,7EqpEBPOohgk7NnKvBGFWo,3cR4rhS2hBWqI7rJEBacvN,10,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']","[{'danceability': 0.543, 'energy': 0.473, 'key': 6, 'loudness': -9.638, 'speechiness': 0.157, 'acousticness': 0.124, 'instrumentalness': 4.04e-06, 'liveness': 0.0922, 'valence': 0.519, 'tempo': 86.534}]"
You'll Be Back,Jonathan Groff,6OG1S805gIrH5nAQbEOPY3,7KkqUt65v6LMtR369OQ6FB,10,"['hollywood', 'show tunes']","[{'danceability': 0.607, 'energy': 0.466, 'key': 0, 'loudness': -7.562, 'speechiness': 0.0578, 'acousticness': 0.39, 'instrumentalness': 0, 'liveness': 0.135, 'valence': 0.434, 'tempo': 121.741}]"
Don't Worry Baby,The Beach Boys,6KZqW1CRQjzpRgXoOmLkKQ,3oDbviiivRWhXwIE8hxkVV,10,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop', 'uk pop']","[{'danceability': 0.505, 'energy': 0.388, 'key': 4, 'loudness': -10.849, 'speechiness': 0.0302, 'acousticness': 0.364, 'instrumentalness': 2.58e-05, 'liveness': 0.168, 'valence': 0.849, 'tempo': 120.987}]"
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,0vRvGUQVUjytro0xpb26bs,10,"['pop rap', 'rhode island rap', 'viral rap']","[{'danceability': 0.621, 'energy': 0.601, 'key': 6, 'loudness': -5.616, 'speechiness': 0.148, 'acousticness': 0.0522, 'instrumentalness': 0, 'liveness': 0.46, 'valence': 0.457, 'tempo': 116.735}]"
"Theme From New York, New York",Frank Sinatra,4ODWgs1CVAZKDbryEodjiz,1Mxqyy3pSjf8kZZL4QVxS0,10,"['adult standards', 'easy listening', 'lounge']","[{'danceability': 0.407, 'energy': 0.589, 'key': 2, 'loudness': -5.32, 'speechiness': 0.03, 'acousticness': 0.547, 'instrumentalness': 0, 'liveness': 0.281, 'valence': 0.559, 'tempo': 109.009}]"
Pet Sematary,Ramones,07b5vArZtW08PuEqCw61Ei,1co4F2pPNH8JjTutZkmgSm,80,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']","[{'danceability': 0.437, 'energy': 0.953, 'key': 2, 'loudness': -5.869, 'speechiness': 0.0414, 'acousticness': 0.000498, 'instrumentalness': 0.000863, 'liveness': 0.235, 'valence': 0.667, 'tempo': 148.147}]"
Killer Queen,Queen,300YN8ebGB90nDuzgz0f3O,1dfeR4HaWDbWqFHLkxsg1d,10,"['classic rock', 'glam rock', 'rock']","[{'danceability': 0.526, 'energy': 0.64, 'key': 10, 'loudness': -6.374, 'speechiness': 0.0472, 'acousticness': 0.365, 'instrumentalness': 1.3e-06, 'liveness': 0.0958, 'valence': 0.622, 'tempo': 117.132}]"
Crazy Little Thing Called Love,Queen,1F9NVicWfNQA5ki8WmEtk8,1dfeR4HaWDbWqFHLkxsg1d,10,"['classic rock', 'glam rock', 'rock']","[{'danceability': 0.626, 'energy': 0.762, 'key': 7, 'loudness': -6.846, 'speechiness': 0.0432, 'acousticness': 0.673, 'instrumentalness': 2.1e-06, 'liveness': 0.325, 'valence': 0.766, 'tempo': 76.793}]"
Oh Yeah - Remastered 2005,Yello,42SYMWISn7xUpTNPLw9V5E,3xgj17ZsWxxU86S4qlWvOi,00,"['new romantic', 'new wave', 'proto-techno', 'synthpop', 'zolo']","[{'danceability': 0.746, 'energy': 0.911, 'key': 6, 'loudness': -7.931, 'speechiness': 0.0633, 'acousticness': 0.00612, 'instrumentalness': 0.844, 'liveness': 0.0464, 'valence': 0.774, 'tempo': 132.608}]"
The Imperial March (Darth Vader's Theme),John Williams,2bw4WgXyXP90hIex7ur58y,3dRfiJ2650SZu6GbydcHNb,80,"['orchestral soundtrack', 'soundtrack']","[{'danceability': 0.577, 'energy': 0.379, 'key': 7, 'loudness': -13.82, 'speechiness': 0.0368, 'acousticness': 0.753, 'instrumentalness': 0.955, 'liveness': 0.126, 'valence': 0.284, 'tempo': 103.112}]"
No Hay Nadie Como Tú (feat. Café Tacuba),Calle 13,5iqhyXGD2Ag4ZeLNyrffPv,0yNSzH5nZmHzeE2xn6Xshb,00,"['latin', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']","[{'danceability': 0.573, 'energy': 0.856, 'key': 0, 'loudness': -5.754, 'speechiness': 0.199, 'acousticness': 0.0629, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.687, 'tempo': 199.952}]"
Foreword (feat. Rex Orange County),"Tyler, The Creator",33i3xxHB4YSYGYbtJrwwO8,4V8LLVI7PbaPR0K2TGSxFF,10,"['hip hop', 'rap']","[{'danceability': 0.734, 'energy': 0.671, 'key': 1, 'loudness': -7.107, 'speechiness': 0.0315, 'acousticness': 0.118, 'instrumentalness': 0.00317, 'liveness': 0.352, 'valence': 0.113, 'tempo': 94.025}]"
Iron Lion Zion,Bob Marley & The Wailers,57bvNqmSDfAakSot4cCn70,2QsynagSdAqZj3U9HgDzjD,00,"['reggae', 'roots reggae']","[{'danceability': 0.713, 'energy': 0.643, 'key': 6, 'loudness': -6.837, 'speechiness': 0.0325, 'acousticness': 0.0101, 'instrumentalness': 0.00117, 'liveness': 0.262, 'valence': 0.801, 'tempo': 142.378}]"
He's a Pirate,Klaus Badelt,4AD2dterIUjNt1LFNI9Bvi,03GruNQP8X25PCoWzdvIGZ,00,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']","[{'danceability': 0.453, 'energy': 0.695, 'key': 10, 'loudness': -10.953, 'speechiness': 0.0554, 'acousticness': 0.0223, 'instrumentalness': 0.962, 'liveness': 0.117, 'valence': 0.126, 'tempo': 70.425}]"
Call Me Maybe,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO,6sFIWsNpZYqfjUpaCgueju,10,"['canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']","[{'danceability': 0.783, 'energy': 0.58, 'key': 7, 'loudness': -6.548, 'speechiness': 0.0408, 'acousticness': 0.0114, 'instrumentalness': 2.28e-06, 'liveness': 0.108, 'valence': 0.66, 'tempo': 120.021}]"
Indiana Jones Theme,John Williams,60ZYLVPmSNY9r0Uquaivvs,3dRfiJ2650SZu6GbydcHNb,00,"['orchestral soundtrack', 'soundtrack']","[{'danceability': 0.287, 'energy': 0.264, 'key': 5, 'loudness': -17.012, 'speechiness': 0.0404, 'acousticness': 0.897, 'instrumentalness': 0.871, 'liveness': 0.077, 'valence': 0.186, 'tempo': 116.555}]"
Bonfire,Childish Gambino,799f6Ih1Pu4AUApMyXhxUc,73sIBHcqh3Z3NyqHKZ7FOL,10,"['atl hip hop', 'hip hop', 'rap']","[{'danceability': 0.506, 'energy': 0.745, 'key': 8, 'loudness': -6.044, 'speechiness': 0.331, 'acousticness': 0.0594, 'instrumentalness': 0, 'liveness': 0.341, 'valence': 0.311, 'tempo': 161.808}]"
Never Gonna Give You Up,Rick Astley,4uLU6hMCjMI75M1A2tKUQC,0gxyHStUsqpMadRV0Di1Qt,80,"['disco', 'new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']","[{'danceability': 0.721, 'energy': 0.939, 'key': 8, 'loudness': -11.823, 'speechiness': 0.0376, 'acousticness': 0.115, 'instrumentalness': 3.79e-05, 'liveness': 0.108, 'valence': 0.914, 'tempo': 113.309}]"
Ameno,ERA,7mfvOqsvzZaUl7sfbcNk4E,4D0CepDROoLM09ht1sM5cu,00,['new age'],"[{'danceability': 0.605, 'energy': 0.532, 'key': 1, 'loudness': -10.872, 'speechiness': 0.0337, 'acousticness': 0.0919, 'instrumentalness': 0.000576, 'liveness': 0.0762, 'valence': 0.139, 'tempo': 102.804}]"
Moanin',Art Blakey & The Jazz Messengers,4Tq2fWpX1nLCkMSOPkYb1Y,6ykfXAed2KOLOMI3R0TZdz,80,"['bebop', 'hard bop', 'jazz', 'jazz drums', 'jazz fusion']","[{'danceability': 0.614, 'energy': 0.233, 'key': 5, 'loudness': -18.964, 'speechiness': 0.0568, 'acousticness': 0.827, 'instrumentalness': 0.198, 'liveness': 0.13, 'valence': 0.448, 'tempo': 126.256}]"
"Take the ""A"" Train",Duke Ellington,4p4XgwnZJCYOWSvz8ruiOY,4F7Q5NV6h5TSwCainz8S5A,00,"['african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing']","[{'danceability': 0.5, 'energy': 0.284, 'key': 0, 'loudness': -15.59, 'speechiness': 0.0404, 'acousticness': 0.272, 'instrumentalness': 0.0432, 'liveness': 0.12, 'valence': 0.576, 'tempo': 93.724}]"
King Kunta,Kendrick Lamar,0N3W5peJUQtI4eyR6GJT5O,2YZyLoL8N0Wb9xBt1NhZWg,10,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'danceability': 0.884, 'energy': 0.657, 'key': 6, 'loudness': -4.569, 'speechiness': 0.0977, 'acousticness': 0.00589, 'instrumentalness': 0, 'liveness': 0.154, 'valence': 0.489, 'tempo': 107.059}]"
I Get Around (Mono),The Beach Boys,3v9xlH6BpmRbqL7hgNJhfT,3oDbviiivRWhXwIE8hxkVV,60,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop', 'uk pop']","[{'danceability': 0.39, 'energy': 0.625, 'key': 9, 'loudness': -7.813, 'speechiness': 0.0537, 'acousticness': 0.36, 'instrumentalness': 0, 'liveness': 0.0663, 'valence': 0.514, 'tempo': 144.338}]"
Good Vibrations - Remastered 2001,The Beach Boys,5t9KYe0Fhd5cW6UYT4qP8f,3oDbviiivRWhXwIE8hxkVV,60,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop', 'uk pop']","[{'danceability': 0.396, 'energy': 0.473, 'key': 10, 'loudness': -7.67, 'speechiness': 0.0345, 'acousticness': 0.326, 'instrumentalness': 0.000124, 'liveness': 0.109, 'valence': 0.385, 'tempo': 133.449}]"
Wouldn't It Be Nice - Remastered 2000 / Stereo Mix,The Beach Boys,2Gy7qnDwt8Z3MNxqat4CsK,3oDbviiivRWhXwIE8hxkVV,60,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop', 'uk pop']","[{'danceability': 0.392, 'energy': 0.629, 'key': 5, 'loudness': -7.056, 'speechiness': 0.0335, 'acousticness': 0.718, 'instrumentalness': 3.76e-06, 'liveness': 0.129, 'valence': 0.72, 'tempo': 124.511}]"
Kokomo,The Beach Boys,2STQAr3BRiAeeveJ07gZh7,3oDbviiivRWhXwIE8hxkVV,10,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop', 'uk pop']","[{'danceability': 0.683, 'energy': 0.637, 'key': 0, 'loudness': -10.259, 'speechiness': 0.032, 'acousticness': 0.0103, 'instrumentalness': 0, 'liveness': 0.245, 'valence': 0.931, 'tempo': 115.577}]"
Surfin' U.S.A. - Remastered 2001,The Beach Boys,0wz1LjDb9ZNEYwOmDJ3Q4b,3oDbviiivRWhXwIE8hxkVV,60,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop', 'uk pop']","[{'danceability': 0.55, 'energy': 0.854, 'key': 3, 'loudness': -5.968, 'speechiness': 0.036, 'acousticness': 0.661, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.965, 'tempo': 159.231}]"
Swimming Pools (Drank),Kendrick Lamar,6REbwUNlppTfcnV4d4ZoZi,2YZyLoL8N0Wb9xBt1NhZWg,10,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'danceability': 0.577, 'energy': 0.447, 'key': 8, 'loudness': -5.892, 'speechiness': 0.277, 'acousticness': 0.00627, 'instrumentalness': 0.00022, 'liveness': 0.0899, 'valence': 0.189, 'tempo': 74.236}]"
Alright,Kendrick Lamar,3iVcZ5G6tvkXZkZKlMpIUs,2YZyLoL8N0Wb9xBt1NhZWg,10,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'danceability': 0.796, 'energy': 0.766, 'key': 7, 'loudness': -5.974, 'speechiness': 0.238, 'acousticness': 0.0742, 'instrumentalness': 0, 'liveness': 0.0827, 'valence': 0.558, 'tempo': 110.034}]"
DNA.,Kendrick Lamar,6HZILIRieu8S0iqY8kIKhj,2YZyLoL8N0Wb9xBt1NhZWg,10,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'danceability': 0.638, 'energy': 0.523, 'key': 1, 'loudness': -6.664, 'speechiness': 0.357, 'acousticness': 0.00454, 'instrumentalness': 0, 'liveness': 0.0842, 'valence': 0.422, 'tempo': 139.913}]"
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,2YZyLoL8N0Wb9xBt1NhZWg,10,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'danceability': 0.908, 'energy': 0.621, 'key': 1, 'loudness': -6.638, 'speechiness': 0.102, 'acousticness': 0.000282, 'instrumentalness': 5.39e-05, 'liveness': 0.0958, 'valence': 0.421, 'tempo': 150.011}]"
